cod_cliente,nome_operacao,cargo,tipo_documento,exigencia
54288,LIBBS,ANALISTA ADMINISTRATIVO,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,ESCOLARIDADE,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,TITULO DE ELEITOR,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CONTA BANCÁRIA,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,BANCO EXCLUSIVO,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,RESERVISTA,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,PIS,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CTPS,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,FOTO 3X4,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,FORMULÁRIO DE VT,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CARTÃO SUS,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,CPF DEPENDENTE,OBRIGATORIO
54288,LIBBS,ANALISTA ADMINISTRATIVO,VACINAÇÃO DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,RG,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CPF,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CNH,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,ESCOLARIDADE,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,TITULO DE ELEITOR,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CONTA BANCÁRIA,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,BANCO EXCLUSIVO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,RESERVISTA,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,PIS,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CTPS,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,FOTO 3X4,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,FORMULÁRIO DE VT,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CARTÃO SUS,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,CPF DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE PRDUÇÃO I,VACINAÇÃO DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,RG,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CPF,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CNH,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,ESCOLARIDADE,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,TITULO DE ELEITOR,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CONTA BANCÁRIA,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,BANCO EXCLUSIVO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,RESERVISTA,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,PIS,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CTPS,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,FOTO 3X4,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,FORMULÁRIO DE VT,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CARTÃO SUS,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,CPF DEPENDENTE,OBRIGATORIO
54771,MTA,OPERADOR DE LOGÍSTICA,VACINAÇÃO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,RG,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CPF,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CNH,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,ESCOLARIDADE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,TITULO DE ELEITOR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CONTA BANCÁRIA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,BANCO EXCLUSIVO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,RESERVISTA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,PIS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CTPS,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,FOTO 3X4,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,FORMULÁRIO DE VT,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CARTÃO SUS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,CPF DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO PL,VACINAÇÃO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,RG,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CPF,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CNH,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,ESCOLARIDADE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,TITULO DE ELEITOR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CONTA BANCÁRIA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,BANCO EXCLUSIVO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,RESERVISTA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,PIS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CTPS,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,FOTO 3X4,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,FORMULÁRIO DE VT,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CARTÃO SUS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,CPF DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE LEGALIZAÇÃO JR,VACINAÇÃO DEPENDENTE,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),RG,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CPF,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CNH,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),ESCOLARIDADE,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CURSO COMPLEMENTAR,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),TITULO DE ELEITOR,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CONTA BANCÁRIA,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),BANCO EXCLUSIVO,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),RESERVISTA,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),PIS,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CTPS,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),FOTO 3X4,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),FORMULÁRIO DE VT,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CARTÃO SUS,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),CPF DEPENDENTE,OBRIGATORIO
57236,RAIA,FARMACÊUTICO (A),VACINAÇÃO DEPENDENTE,OBRIGATORIO
57236,RAIA,ATENDENTE I,RG,OBRIGATORIO
57236,RAIA,ATENDENTE I,CPF,OBRIGATORIO
57236,RAIA,ATENDENTE I,CNH,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,ESCOLARIDADE,OBRIGATORIO
57236,RAIA,ATENDENTE I,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,TITULO DE ELEITOR,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,CONTA BANCÁRIA,OBRIGATORIO
57236,RAIA,ATENDENTE I,BANCO EXCLUSIVO,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,RESERVISTA,OBRIGATORIO
57236,RAIA,ATENDENTE I,PIS,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,CTPS,OBRIGATORIO
57236,RAIA,ATENDENTE I,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
57236,RAIA,ATENDENTE I,FOTO 3X4,OBRIGATORIO
57236,RAIA,ATENDENTE I,FORMULÁRIO DE VT,OBRIGATORIO
57236,RAIA,ATENDENTE I,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,CARTÃO SUS,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
57236,RAIA,ATENDENTE I,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
57236,RAIA,ATENDENTE I,CPF DEPENDENTE,OBRIGATORIO
57236,RAIA,ATENDENTE I,VACINAÇÃO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,RG,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CPF,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CNH,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,ESCOLARIDADE,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,TITULO DE ELEITOR,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CONTA BANCÁRIA,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,BANCO EXCLUSIVO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,RESERVISTA,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,PIS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CTPS,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,FOTO 3X4,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,FORMULÁRIO DE VT,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CARTÃO SUS,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,CPF DEPENDENTE,OBRIGATORIO
57236,RAIA,ANALISTA DE RH,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,RG,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CPF,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CNH,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,ESCOLARIDADE,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,TITULO DE ELEITOR,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CONTA BANCÁRIA,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,BANCO EXCLUSIVO,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,RESERVISTA,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,PIS,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CTPS,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,FOTO 3X4,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,FORMULÁRIO DE VT,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CARTÃO SUS,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,CPF DEPENDENTE,OBRIGATORIO
53721,NSK,ASSISTENTE ADMINISTRATIVO - ENGENHARIA,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,RG,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CPF,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CNH,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,ESCOLARIDADE,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,TITULO DE ELEITOR,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CONTA BANCÁRIA,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,BANCO EXCLUSIVO,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,RESERVISTA,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,PIS,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CTPS,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,FOTO 3X4,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,FORMULÁRIO DE VT,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CARTÃO SUS,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,CPF DEPENDENTE,OBRIGATORIO
53721,NSK,ANALISTA DE OPERAÇÕES DE RH,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,RG,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CPF,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CNH,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,ESCOLARIDADE,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,TITULO DE ELEITOR,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CONTA BANCÁRIA,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,BANCO EXCLUSIVO,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,RESERVISTA,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,PIS,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CTPS,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,FOTO 3X4,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,FORMULÁRIO DE VT,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CARTÃO SUS,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,CPF DEPENDENTE,OBRIGATORIO
53721,NSK,TECNICO DE MANUTENÇÃO PLENO,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,RG,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CPF,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CNH,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,ESCOLARIDADE,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,TITULO DE ELEITOR,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CONTA BANCÁRIA,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,BANCO EXCLUSIVO,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,RESERVISTA,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,PIS,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CTPS,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,FOTO 3X4,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,FORMULÁRIO DE VT,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CARTÃO SUS,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,CPF DEPENDENTE,OBRIGATORIO
53796,BLANVER,AUXILIAR DE PRODUÇÃO,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,RG,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CPF,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CNH,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,ESCOLARIDADE,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CURSO COMPLEMENTAR,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,TITULO DE ELEITOR,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CONTA BANCÁRIA,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,BANCO EXCLUSIVO,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,RESERVISTA,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,PIS,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CTPS,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,COMPROVANTE DE RESIDÊNCIA,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,FOTO 3X4,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,FORMULÁRIO DE VT,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CARTÃO DE TRANSPORTE,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CARTÃO SUS,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,VACINA FUNCIONÁRIO,NAO_OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CERTIDÃO DE NASCIMENTO DEPENDENTE,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,CPF DEPENDENTE,OBRIGATORIO
53796,BLANVER,OPERADOR DE PRODUÇÃO I,VACINAÇÃO DEPENDENTE,OBRIGATORIO
53796,BLANVER,TEC. DE LABORATORIO DE CONTROLE DE QUALIDADE,RG,OBRIGATORIO
53796,BLANVER,TEC. DE LABORATORIO DE CONTROLE DE QUALIDADE,CPF,OBRIGATORIO
53796,BLANVER,TEC. DE LABORATORIO DE CONTROLE DE QUALIDADE,CNH,NAO_OBRIGATORIO
53796,BLANVER,TEC. DE LABORATORIO DE CONTROLE DE QUALIDADE,NASCIMENTO OU CASAMENTO,NAO_OBRIGATORIO
53796,BLANVER,TEC. DE LABORATORIO DE CONTROLE DE QUALIDADE,ESCOLARIDADE,OBRIGATORIO
